# Posiciones articulares (matriz) del UR5 derecho
# Trial JIGSAWS: Needle_Passing_B003  (3238 frames @ 30 Hz)
# El UR5 permanece ESTATICO: en JIGSAWS el trocar y la camara
# estan fijos, de modo que el fulcro es constante y la misma
# pose se repite en todos los frames (se incluye una fila por
# frame para alinear con los archivos de PSM).
# Fulcro: [0.110112, -0.04358, 0.422241] m
# Distancia al trocar: 0.15 m
# Base del UR5: [0.472911, -0.421284, 0.0] m
# IK del UR5: OK (0.0008 mm)
#  frame      t(s)     q1(deg)    q2(deg)    q3(deg)    q4(deg)    q5(deg)    q6(deg)
    1165   38.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1166   38.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1167   38.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1168   38.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1169   38.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1170   38.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1171   39.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1172   39.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1173   39.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1174   39.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1175   39.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1176   39.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1177   39.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1178   39.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1179   39.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1180   39.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1181   39.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1182   39.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1183   39.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1184   39.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1185   39.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1186   39.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1187   39.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1188   39.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1189   39.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1190   39.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1191   39.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1192   39.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1193   39.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1194   39.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1195   39.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1196   39.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1197   39.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1198   39.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1199   39.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1200   39.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1201   40.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1202   40.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1203   40.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1204   40.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1205   40.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1206   40.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1207   40.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1208   40.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1209   40.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1210   40.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1211   40.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1212   40.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1213   40.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1214   40.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1215   40.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1216   40.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1217   40.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1218   40.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1219   40.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1220   40.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1221   40.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1222   40.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1223   40.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1224   40.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1225   40.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1226   40.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1227   40.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1228   40.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1229   40.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1230   40.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1231   41.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1232   41.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1233   41.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1234   41.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1235   41.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1236   41.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1237   41.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1238   41.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1239   41.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1240   41.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1241   41.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1242   41.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1243   41.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1244   41.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1245   41.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1246   41.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1247   41.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1248   41.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1249   41.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1250   41.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1251   41.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1252   41.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1253   41.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1254   41.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1255   41.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1256   41.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1257   41.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1258   41.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1259   41.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1260   41.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1261   42.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1262   42.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1263   42.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1264   42.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1265   42.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1266   42.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1267   42.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1268   42.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1269   42.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1270   42.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1271   42.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1272   42.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1273   42.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1274   42.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1275   42.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1276   42.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1277   42.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1278   42.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1279   42.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1280   42.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1281   42.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1282   42.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1283   42.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1284   42.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1285   42.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1286   42.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1287   42.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1288   42.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1289   42.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1290   42.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1291   43.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1292   43.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1293   43.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1294   43.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1295   43.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1296   43.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1297   43.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1298   43.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1299   43.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1300   43.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1301   43.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1302   43.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1303   43.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1304   43.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1305   43.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1306   43.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1307   43.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1308   43.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1309   43.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1310   43.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1311   43.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1312   43.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1313   43.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1314   43.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1315   43.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1316   43.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1317   43.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1318   43.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1319   43.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1320   43.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1321   44.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1322   44.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1323   44.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1324   44.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1325   44.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1326   44.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1327   44.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1328   44.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1329   44.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1330   44.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1331   44.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1332   44.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1333   44.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1334   44.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1335   44.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1336   44.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1337   44.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1338   44.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1339   44.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1340   44.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1341   44.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1342   44.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1343   44.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1344   44.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1345   44.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1346   44.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1347   44.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1348   44.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1349   44.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1350   44.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1351   45.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1352   45.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1353   45.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1354   45.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1355   45.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1356   45.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1357   45.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1358   45.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
