# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B001  (3438 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.2989
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
    1148   38.2333     G2    1    0    -35.7892    27.0568   0.159772    -7.8180     3.2892     2.6634     2.4931    0.00042
    1149   38.2667     G2    1    0    -35.5754    27.1548   0.159685    -7.9648     3.0811     2.3276     1.5201    0.00000
    1150   38.3000     G2    1    0    -35.3548    27.2291   0.159590    -8.0948     2.8875     1.9572     0.0000    0.00000
    1151   38.3333     G2    1    0    -35.2424    27.2582   0.159519    -8.1559     2.8018     1.7763     0.0000    0.00037
    1152   38.3667     G2    1    0    -35.0375    27.2926   0.159405    -8.2522     2.6659     1.4412     0.0000    0.00000
    1153   38.4000     G2    1    0    -34.8984    27.2819   0.159336    -8.2941     2.5481     1.0614     0.0000    0.00055
    1154   38.4333     G2    1    0    -34.8336    27.2516   0.159309    -8.9765     2.4404     0.6552     0.0000    0.00000
    1155   38.4667     G2    1    0    -34.8305    27.2288   0.159314    -9.5405     2.4127     0.5016     0.0000    0.00000
    1156   38.5000     G2    1    0    -34.8453    27.1789   0.159361   -11.6410     2.2216    -0.0877     0.0000    0.00000
    1157   38.5333     G2    1    0    -34.8532    27.1230   0.159429   -13.2857     1.8717    -0.8905     0.0000    0.00000
    1158   38.5667     G2    1    0    -34.8572    27.0928   0.159474   -13.9106     1.6966    -1.2626     0.0000    0.00000
    1159   38.6000     G2    1    0    -34.8910    27.0387   0.159600   -15.5699     1.3713    -1.8698     0.0000    0.00000
    1160   38.6333     G2    1    0    -34.9482    27.0001   0.159677   -17.1994     1.0320    -2.3847     0.0000    0.00000
    1161   38.6667     G2    1    0    -34.9984    26.9866   0.159712   -17.4702     0.7270    -2.8396     0.0000    0.00000
    1162   38.7000     G2    1    0    -35.0089    26.9989   0.159730   -17.7875     0.4833    -3.1551     0.0000    0.00000
    1163   38.7333     G2    1    0    -34.9954    27.0640   0.159765   -19.4134    -0.3075    -4.0285     0.0000    0.00000
    1164   38.7667     G2    1    0    -34.9357    27.1479   0.159848   -20.3449    -1.4032    -5.2959     0.0000    0.00000
    1165   38.8000     G2    1    0    -34.9128    27.1566   0.159882   -21.0159    -1.6885    -5.8753     0.0000    0.00000
    1166   38.8333     G2    1    0    -34.8765    27.2113   0.159963   -22.5637    -2.4593    -6.4748     0.0000    0.00000
    1167   38.8667     G2    1    0    -34.8472    27.2363   0.160068   -24.1993    -3.0302    -6.8127     0.0000    0.00000
    1168   38.9000     G2    1    0    -34.8379    27.1972   0.160141   -24.4606    -3.1736    -6.9920     0.0000    0.00000
    1169   38.9333     G2    1    0    -34.8449    27.1576   0.160165   -24.4218    -3.1430    -7.0230     0.0000    0.00004
    1170   38.9667     G2    1    0    -34.8424    27.0815   0.160185   -24.6713    -3.2981    -7.2636     0.0000    0.00000
    1171   39.0000     G2    1    0    -34.8196    27.0054   0.160210   -25.5916    -3.5767    -7.4986     0.0000    0.00000
    1172   39.0333     G2    1    0    -34.8228    26.9500   0.160234   -25.7831    -3.5428    -7.5006     0.0000    0.00008
    1173   39.0667     G2    1    0    -34.7992    26.8673   0.160343   -26.4556    -3.8391    -7.8016     0.0000    0.00000
    1174   39.1000     G2    1    0    -34.7596    26.8121   0.160514   -27.6719    -4.4947    -8.2936     0.0000    0.00000
    1175   39.1333     G2    1    0    -34.7250    26.7985   0.160625   -28.1586    -4.9739    -8.6861     0.0000    0.00000
    1176   39.1667     G2    1    0    -34.6641    26.7746   0.160876   -29.7776    -5.9125    -9.2238     0.0000    0.00000
    1177   39.2000     G2    1    0    -34.6160    26.7357   0.161115   -31.6303    -6.7273    -9.5217     0.0000    0.00000
    1178   39.2333     G2    1    0    -34.5968    26.6469   0.161319   -32.8317    -7.1220    -9.8370     0.0000    0.00000
    1179   39.2667     G2    1    0    -34.5885    26.6002   0.161429   -33.4153    -7.3588    -9.9623     0.0000    0.00000
    1180   39.3000     G2    1    0    -34.5882    26.4844   0.161656   -33.5421    -7.7763   -10.3777     0.0000    0.00000
    1181   39.3333     G2    1    0    -34.6213    26.3541   0.161824   -33.3252    -7.9855   -10.7391     0.0000    0.00000
    1182   39.3667     G2    1    0    -34.6421    26.2959   0.161899   -33.2296    -8.0717   -10.8918     0.0000    0.00020
    1183   39.4000     G2    1    0    -34.7109    26.1702   0.162028   -33.4361    -8.0048   -11.1113     0.0000    0.00000
    1184   39.4333     G2    1    0    -34.7420    26.1293   0.162179   -33.9896    -8.3927   -11.2644     0.0000    0.00000
    1185   39.4667     G2    1    0    -34.7742    26.0979   0.162298   -34.2542    -8.5575   -11.3270     0.0000    0.00033
    1186   39.5000     G2    1    0    -34.7726    26.0747   0.162349   -34.2094    -8.6511   -11.6373     0.0000    0.00018
    1187   39.5333     G2    1    0    -34.7831    26.0209   0.162404   -35.1485    -8.8714   -11.7857     0.0000    0.00000
    1188   39.5667     G2    1    0    -34.7836    25.9865   0.162463   -35.3750    -9.1953   -11.9716     0.0000    0.00000
    1189   39.6000     G2    1    0    -34.7806    25.9465   0.162495   -35.6716    -9.2508   -12.1908     0.0000    0.00000
    1190   39.6333     G2    1    0    -34.7304    25.9098   0.162582   -36.5043   -10.0273   -12.4797     0.0000    0.00000
    1191   39.6667     G2    1    0    -34.7055    25.8426   0.162654   -37.3684   -10.5156   -12.5856     0.0000    0.00000
    1192   39.7000     G2    1    0    -34.7116    25.7708   0.162753   -37.9441   -10.7061   -12.5810     0.0000    0.00000
    1193   39.7333     G2    1    0    -34.7140    25.7468   0.162812   -37.8906   -10.7984   -12.6790     0.0000    0.00007
    1194   39.7667     G2    1    0    -34.7089    25.7019   0.162903   -38.1414   -10.9867   -12.9780     0.0000    0.00000
    1195   39.8000     G2    1    0    -34.7221    25.6807   0.162950   -38.0795   -11.0908   -13.0575     0.0000    0.00008
    1196   39.8333     G2    1    0    -34.7407    25.6684   0.162965   -38.0696   -11.0531   -13.0405     0.0000    0.00001
    1197   39.8667     G2    1    0    -34.7769    25.6508   0.162964   -38.0594   -10.9785   -12.9990     0.0000    0.00004
    1198   39.9000     G2    1    0    -34.7982    25.6381   0.162957   -38.0325   -10.9905   -13.1966     0.0000    0.00008
    1199   39.9333     G2    1    0    -34.8225    25.6435   0.162937   -37.9949   -11.1029   -13.2846     0.0000    0.00007
    1200   39.9667     G2    1    0    -34.8451    25.6305   0.162925   -37.9962   -11.0102   -13.3543     0.0000    0.00004
    1201   40.0000     G2    1    0    -34.8814    25.6178   0.162918   -37.9887   -10.9237   -13.3763     0.0000    0.00005
    1202   40.0333     G2    1    0    -34.9131    25.6046   0.162963   -37.9816   -10.8590   -13.3357     0.0000    0.00003
    1203   40.0667     G2    1    0    -34.9064    25.6112   0.162998   -37.9503   -11.0032   -13.4309     0.0000    0.00007
    1204   40.1000     G2    1    0    -34.9269    25.6029   0.163016   -37.9445   -10.9661   -13.4092     0.0000    0.00001
    1205   40.1333     G2    1    0    -34.9473    25.5923   0.163039   -37.9390   -10.9208   -13.3847     0.0000    0.00001
    1206   40.1667     G2    1    0    -34.9620    25.5802   0.163050   -37.9324   -10.8809   -13.3676     0.0000    0.00001
    1207   40.2000     G2    1    0    -34.9674    25.5774   0.163047   -37.9299   -10.8726   -13.3636     0.0000    0.00000
    1208   40.2333     G2    1    0    -34.9787    25.5739   0.163037   -37.9264   -10.8575   -13.3536     0.0000    0.00001
    1209   40.2667     G2    1    0    -34.9962    25.5712   0.163034   -37.9242   -10.8355   -13.3354     0.0000    0.00001
    1210   40.3000     G2    1    0    -35.0042    25.5700   0.163028   -37.9230   -10.8260   -13.3275     0.0000    0.00000
    1211   40.3333     G2    1    0    -35.0202    25.5675   0.163020   -37.9208   -10.8061   -13.3111     0.0000    0.00001
    1212   40.3667     G2    1    0    -35.0352    25.5672   0.163001   -37.9194   -10.7931   -13.2967     0.0000    0.00001
    1213   40.4000     G2    1    0    -35.0478    25.5647   0.162994   -37.9194   -10.7712   -13.2799     0.0000    0.00001
    1214   40.4333     G2    1    0    -35.0505    25.5646   0.162999   -37.9193   -10.7674   -13.2766     0.0000    0.00000
    1215   40.4667     G2    1    0    -35.0484    25.5633   0.163017   -37.9190   -10.7648   -13.2776     0.0000    0.00000
    1216   40.5000     G2    1    0    -35.0480    25.5633   0.163022   -37.9195   -10.7638   -13.2771     0.0000    0.00000
    1217   40.5333     G2    1    0    -35.0509    25.5634   0.163026   -37.9193   -10.7602   -13.2735     0.0000    0.00000
    1218   40.5667     G2    1    0    -35.0539    25.5629   0.163035   -37.9194   -10.7548   -13.2694     0.0000    0.00000
    1219   40.6000     G2    1    0    -35.0529    25.5654   0.163030   -37.9205   -10.7606   -13.2706     0.0000    0.00000
    1220   40.6333     G2    1    0    -35.0559    25.5657   0.163023   -37.5834   -10.6838   -13.3370     0.0000    0.00011
    1221   40.6667     G2    1    0    -35.0582    25.5652   0.163022   -37.5834   -10.6810   -13.3346     0.0000    0.00000
    1222   40.7000     G2    1    0    -35.0611    25.5644   0.163021   -37.5851   -10.6709   -13.3273     0.0000    0.00000
    1223   40.7333     G2    1    0    -35.0664    25.5589   0.163025   -37.2438   -10.5833   -13.3929     0.0000    0.00013
    1224   40.7667     G2    1    0    -35.0664    25.5589   0.163025   -37.2438   -10.5833   -13.3929     0.0000    0.00087
    1225   40.8000     G2    1    0    -35.0701    25.5606   0.163023   -37.2454   -10.5816   -13.3877     0.0000    0.00000
    1226   40.8333     G2    1    0    -35.0734    25.5597   0.163016   -37.2448   -10.5784   -13.3852     0.0000    0.00000
    1227   40.8667     G2    1    0    -35.0738    25.5599   0.163016   -37.2451   -10.5774   -13.3840     0.0000    0.00000
    1228   40.9000     G2    1    0    -35.0752    25.5595   0.163015   -37.2447   -10.5763   -13.3832     0.0000    0.00000
    1229   40.9333     G2    1    0    -35.0759    25.5614   0.163009   -37.2460   -10.5787   -13.3821     0.0000    0.00000
    1230   40.9667     G2    1    0    -35.0759    25.5614   0.163009   -37.2460   -10.5787   -13.3821     0.0000    0.00000
    1231   41.0000     G2    1    0    -35.0780    25.5611   0.163008   -37.2457   -10.5764   -13.3800     0.0000    0.00000
    1232   41.0333     G2    1    0    -35.0783    25.5647   0.163001   -37.2485   -10.5815   -13.3785     0.0000    0.00000
    1233   41.0667     G2    1    0    -35.0862    25.5649   0.162997   -36.9109   -10.4993   -13.4392     0.0000    0.00012
    1234   41.1000     G2    1    0    -35.0880    25.5622   0.162997   -36.9093   -10.4938   -13.4378     0.0000    0.00000
    1235   41.1333     G2    1    0    -35.0939    25.5614   0.162994   -36.9087   -10.4871   -13.4316     0.0000    0.00000
    1236   41.1667     G2    1    0    -35.1016    25.5622   0.162989   -36.9092   -10.4808   -13.4231     0.0000    0.00000
    1237   41.2000     G2    1    0    -35.1037    25.5600   0.162989   -36.9076   -10.4758   -13.4216     0.0000    0.00000
    1238   41.2333     G2    1    0    -35.1043    25.5602   0.162995   -36.9078   -10.4745   -13.4204     0.0000    0.00000
    1239   41.2667     G2    1    0    -35.1043    25.5602   0.162995   -36.9078   -10.4745   -13.4204     0.0000    0.00000
    1240   41.3000     G2    1    0    -35.1043    25.5602   0.162995   -36.9078   -10.4745   -13.4204     0.0000    0.00000
    1241   41.3333     G2    1    0    -35.1048    25.5603   0.163000   -36.9082   -10.4731   -13.4191     0.0000    0.00000
    1242   41.3667     G2    1    0    -35.1043    25.5601   0.162995   -36.9080   -10.4745   -13.4204     0.0000    0.00000
    1243   41.4000     G2    1    0    -35.1033    25.5579   0.162994   -36.9086   -10.4662   -13.4176     0.0000    0.00000
    1244   41.4333     G2    1    0    -35.1029    25.5560   0.163001   -36.9074   -10.4636   -13.4185     0.0000    0.00000
    1245   41.4667     G2    1    0    -35.1077    25.5548   0.163005   -36.5692   -10.3813   -13.4816     0.0000    0.00012
    1246   41.5000     G2    1    0    -35.1055    25.5565   0.163005   -36.5736   -10.3791   -13.4779     0.0000    0.00000
    1247   41.5333     G2    1    0    -35.1104    25.5542   0.163004   -36.2401   -10.2906   -13.5363     0.0000    0.00013
    1248   41.5667     G2    1    0    -35.1090    25.5524   0.163005   -36.2365   -10.2890   -13.5386     0.0000    0.00000
    1249   41.6000     G2    1    0    -35.1226    25.5428   0.162994   -35.9275   -10.0639   -13.5013     0.0000    0.00000
    1250   41.6333     G2    1    0    -35.1177    25.5437   0.162997   -35.9289   -10.0696   -13.5061     0.0000    0.00000
    1251   41.6667     G2    1    0    -35.1325    25.5309   0.162982   -35.9534    -9.9158   -13.4024     0.0000    0.00009
    1252   41.7000     G2    1    0    -35.1302    25.5314   0.162988   -35.9538    -9.9184   -13.4046     0.0000    0.00000
    1253   41.7333     G2    1    0    -35.1233    25.5321   0.162991   -35.9571    -9.9198   -13.4072     0.0000    0.00000
    1254   41.7667     G2    1    0    -35.1250    25.5284   0.162997   -35.6296    -9.8335   -13.4650     0.0000    0.00013
    1255   41.8000     G2    1    0    -35.1230    25.5287   0.163003   -35.6215    -9.8324   -13.4674     0.0000    0.00000
    1256   41.8333     G2    1    0    -35.1354    25.5190   0.163010   -35.6490    -9.6807   -13.3612     0.0000    0.00009
    1257   41.8667     G2    1    0    -35.1450    25.5151   0.163034   -35.3103    -9.5881   -13.4136     0.0000    0.00014
    1258   41.9000     G2    1    0    -35.1703    25.4980   0.163042   -34.9959    -9.3403   -13.3568     0.0000    0.00000
    1259   41.9333     G2    1    0    -35.1664    25.4994   0.163050   -34.9951    -9.3513   -13.3649     0.0000    0.00000
    1260   41.9667     G2    1    0    -35.1632    25.4963   0.163064   -34.6606    -9.2681   -13.4254     0.0000    0.00012
    1261   42.0000     G2    1    0    -35.1680    25.4869   0.163052   -34.6879    -9.1298   -13.3279     0.0000    0.00008
    1262   42.0333     G2    1    0    -35.1689    25.4852   0.163048   -34.3510    -9.0535   -13.3890     0.0000    0.00011
    1263   42.0667     G2    1    0    -35.1841    25.4727   0.163034   -34.0401    -8.8270   -13.3388     0.0000    0.00000
    1264   42.1000     G2    1    0    -35.2139    25.4496   0.163003   -33.7515    -8.4595   -13.1811     0.0000    0.00000
    1265   42.1333     G2    1    0    -35.2272    25.4375   0.162994   -33.7748    -8.3107   -13.0728     0.0000    0.00009
    1266   42.1667     G2    1    0    -35.2392    25.4272   0.162986   -33.7992    -8.1670   -12.9667     0.0000    0.00008
    1267   42.2000     G2    1    0    -35.2428    25.4263   0.162980   -33.4657    -8.0860   -13.0142     0.0000    0.00012
    1268   42.2333     G2    1    0    -35.2421    25.4237   0.162974   -33.4665    -8.0787   -13.0115     0.0000    0.00000
    1269   42.2667     G2    1    0    -35.2453    25.4212   0.162963   -33.1298    -8.0012   -13.0640     0.0000    0.00011
    1270   42.3000     G2    1    0    -35.2479    25.4204   0.162961   -33.1320    -7.9917   -13.0557     0.0000    0.00000
    1271   42.3333     G2    1    0    -35.2484    25.4206   0.162967   -33.1326    -7.9905   -13.0543     0.0000    0.00000
    1272   42.3667     G2    1    0    -35.2495    25.4180   0.162961   -33.1310    -7.9870   -13.0544     0.0000    0.00000
