# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B003  (3238 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.5193
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
     732   24.3667      -    1    0    -23.3864     4.3100   0.156161   -33.7075     6.8189   -21.6137     0.0000    0.00009
     733   24.4000      -    1    0    -23.3883     4.3115   0.156154   -33.7087     6.8173   -21.6121     0.0000    0.00000
     734   24.4333      -    1    0    -23.3819     4.3119   0.156135   -33.0574     6.9934   -21.5440     0.0000    0.00000
     735   24.4667      -    1    0    -23.3717     4.3416   0.156110   -32.7081     6.9262   -21.3750     0.0000    0.00000
     736   24.5000      -    1    0    -23.3647     4.3578   0.156101   -32.3939     6.9971   -21.3430     0.0000    0.00006
     737   24.5333      -    1    0    -23.3512     4.4024   0.156086   -31.4476     7.2251   -21.2081     0.0000    0.00000
     738   24.5667      -    1    0    -23.3507     4.4707   0.156075   -30.5054     7.4010   -20.8089     0.0000    0.00000
     739   24.6000      -    1    0    -23.3520     4.5453   0.156083   -30.2523     7.5180   -20.6558     0.0000    0.00027
     740   24.6333      -    1    0    -23.3624     4.5718   0.156078   -29.9751     7.6934   -20.4773     0.0000    0.00000
     741   24.6667      -    1    0    -23.3436     4.6507   0.156074   -29.3397     7.6913   -20.3093     0.0000    0.00000
     742   24.7000      -    1    0    -23.3484     4.7004   0.156072   -28.8284     7.8380   -20.0584     0.0000    0.00000
     743   24.7333      -    1    0    -23.3452     4.7250   0.156069   -28.7445     7.8317   -20.0457     0.0000    0.00002
     744   24.7667      -    1    0    -23.3439     4.7623   0.156034   -27.7881     8.0740   -19.6726     0.0000    0.00000
     745   24.8000      -    1    0    -23.3390     4.8108   0.156007   -27.1314     8.1205   -19.3233     0.0000    0.00000
     746   24.8333      -    1    0    -23.3330     4.8425   0.155987   -26.7764     8.0304   -19.1703     0.0000    0.00000
     747   24.8667      -    1    0    -23.3278     4.8995   0.155946   -26.0648     7.8656   -18.8404     0.0000    0.00000
     748   24.9000      -    1    0    -23.3137     4.9556   0.155910   -25.0139     7.7381   -18.4644     0.0000    0.00000
     749   24.9333      -    1    0    -23.3069     5.0434   0.155853   -23.9327     7.4422   -17.7688     0.0000    0.00000
     750   24.9667      -    1    0    -23.3044     5.0797   0.155843   -23.9120     7.2558   -17.6613     0.0000    0.00012
     751   25.0000      -    1    0    -23.2978     5.1239   0.155825   -22.9076     7.2911   -17.4476     0.0000    0.00000
     752   25.0333      -    1    0    -23.3040     5.1591   0.155815   -22.2936     7.4931   -17.2199     0.0000    0.00000
     753   25.0667      -    1    0    -23.2993     5.1840   0.155811   -21.9742     7.5316   -17.1762     0.0000    0.00002
     754   25.1000      -    1    0    -23.2968     5.2292   0.155818   -21.0040     7.6896   -17.0246     0.0000    0.00000
     755   25.1333      -    1    0    -23.3070     5.2883   0.155847   -20.3292     7.6314   -16.7739     0.0000    0.00000
     756   25.1667      -    1    0    -23.3155     5.3116   0.155943   -19.0381     7.8893   -16.5670     0.0000    0.00000
     757   25.2000      -    1    0    -23.3246     5.3472   0.156000   -18.6464     7.7811   -16.3754     0.0000    0.00000
     758   25.2333      -    1    0    -23.3660     5.3583   0.156121   -18.6540     7.8230   -16.3021     0.0000    0.00009
     759   25.2667      -    1    0    -23.4017     5.3681   0.156234   -18.6569     7.8551   -16.2155     0.0000    0.00007
     760   25.3000      -    1    0    -23.4657     5.3534   0.156321   -18.6925     8.1477   -15.7469     0.0000    0.00000
     761   25.3333      -    1    0    -23.5169     5.3478   0.156345   -20.0450     8.1567   -15.5572     0.0000    0.00000
     762   25.3667      -    1    0    -23.6676     5.3652   0.156331   -25.9024     7.7558   -15.4691     0.0000    0.00000
     763   25.4000      -    1    0    -23.6336     5.5386   0.156236   -26.2960     7.3188   -15.4898     0.0000    0.00000
     764   25.4333      -    1    0    -23.5918     5.6944   0.156162   -26.3489     6.9666   -15.3690     0.0000    0.00076
     765   25.4667      -    1    0    -23.4828     6.0553   0.156043   -26.5449     6.3498   -15.2928     0.0000    0.00000
     766   25.5000      -    1    0    -23.4034     6.3677   0.155984   -26.7575     5.9679   -15.3113     0.0000    0.00000
     767   25.5333      -    1    0    -23.4092     6.5202   0.155936   -28.4261     5.5871   -15.0799     0.0000    0.00000
     768   25.5667      -    1    0    -23.4544     6.8262   0.155952   -30.6428     4.9416   -13.9106     0.0000    0.00000
     769   25.6000      -    1    0    -23.5012     7.1512   0.156025   -31.2166     3.9955   -11.8044     0.0000    0.00000
     770   25.6333      -    1    0    -23.4584     7.4442   0.156188   -31.0773     2.6358   -10.4251     0.0000    0.00000
     771   25.6667      -    1    0    -23.4464     7.5273   0.156335   -31.0442     2.2672    -9.9760     0.0000    0.00000
     772   25.7000      -    1    0    -23.4464     7.5608   0.156640   -31.0108     2.0978    -9.6634     0.0000    0.00025
     773   25.7333      -    1    0    -23.4379     7.5553   0.156948   -30.9972     2.0472    -9.7538     0.0000    0.00005
     774   25.7667      -    1    0    -23.4443     7.5552   0.157085   -30.9991     2.0843    -9.7132     0.0000    0.00001
     775   25.8000      -    1    0    -23.4739     7.5795   0.157249   -30.9961     1.9857    -9.7702     0.0000    0.00013
     776   25.8333      -    1    0    -23.4950     7.6355   0.157410   -30.9823     1.7265    -9.6843     0.0000    0.00025
     777   25.8667      -    1    0    -23.4989     7.7135   0.157554   -30.2991     1.3367    -9.5091     0.0000    0.00000
     778   25.9000      -    1    0    -23.5022     7.7563   0.157620   -29.8991     1.1105    -9.2679     0.0000    0.00000
     779   25.9333      -    1    0    -23.4954     7.8182   0.157777   -29.1802     0.7204    -9.0763     0.0000    0.00000
     780   25.9667      -    1    0    -23.4648     7.8489   0.157936   -26.7822     0.5969    -9.0724     0.0000    0.00000
     781   26.0000      -    1    0    -23.4163     7.8767   0.158008   -25.0809     0.4425    -9.3719     0.0000    0.00000
     782   26.0333      -    1    0    -23.4009     7.9178   0.158140   -23.0342     0.3798    -9.2479     0.0000    0.00000
     783   26.0667      -    1    0    -23.3683     8.0379   0.158251   -20.2563    -0.3000    -9.1677     0.0000    0.00000
     784   26.1000      -    1    0    -23.3413     8.2016   0.158357   -16.7378    -1.3322    -8.8983     0.0000    0.00000
     785   26.1333      -    1    0    -23.3361     8.3033   0.158405   -15.2908    -2.0586    -8.6544     0.0000    0.00000
     786   26.1667      -    1    0    -23.3264     8.5008   0.158520   -12.4293    -3.4885    -8.2894     0.0000    0.00001
     787   26.2000      -    1    0    -23.3176     8.6797   0.158662   -10.2322    -4.7525    -8.0196     0.0000    0.00000
     788   26.2333      -    1    0    -23.3166     8.7631   0.158740    -8.8274    -5.2548    -7.9775     0.0000    0.00000
     789   26.2667      -    1    0    -23.3095     8.9120   0.158849    -6.0317    -6.0943    -7.9250     0.0000    0.00000
     790   26.3000      -    1    0    -23.3123     9.0740   0.158909    -3.5643    -7.0024    -7.5676     0.0000    0.00000
     791   26.3333      -    1    0    -23.3464     9.2035   0.158904    -2.1405    -7.8979    -6.9153     0.0000    0.00000
     792   26.3667      -    1    0    -23.3527     9.2529   0.158895    -1.4445    -8.2825    -6.8647     0.0000    0.00000
     793   26.4000      -    1    0    -23.3612     9.3009   0.158857     0.2696    -8.6070    -6.9597     0.0000    0.00000
     794   26.4333      -    1    0    -23.3702     9.3759   0.158843     2.3775    -9.1359    -7.1886     0.0000    0.00000
     795   26.4667      -    1    0    -23.3856     9.4203   0.158849     3.4310    -9.4886    -7.2776     0.0000    0.00000
     796   26.5000      -    1    0    -23.4341     9.5434   0.158891     5.5300   -10.3995    -7.4165     0.0000    0.00000
     797   26.5333      -    1    0    -23.4656     9.6081   0.158926     6.5980   -10.8311    -7.4766     0.0000    0.00000
     798   26.5667      -    1    0    -23.4967     9.6220   0.158935     8.2949   -10.8917    -7.7392     0.0000    0.00000
     799   26.6000      -    1    0    -23.5130     9.6453   0.158951     9.0284   -11.0495    -7.8494     0.0000    0.00000
     800   26.6333      -    1    0    -23.5537     9.7023   0.158972    10.7885   -11.3923    -8.1402     0.0000    0.00000
     801   26.6667      -    1    0    -23.6072     9.8177   0.159023    12.9426   -12.2053    -8.5224     0.0000    0.00000
     802   26.7000      -    1    0    -23.6380     9.8802   0.159054    14.0193   -12.6590    -8.7126     0.0000    0.00000
     803   26.7333      -    1    0    -23.7164    10.0189   0.159121    15.8458   -13.6928    -9.0657     0.0000    0.00000
     804   26.7667      -    1    0    -23.7942    10.1306   0.159159    17.9845   -14.4116    -9.5454     0.0000    0.00000
     805   26.8000      -    1    0    -23.8239    10.1929   0.159177    19.0616   -14.7586    -9.8118     0.0000    0.00000
     806   26.8333      -    1    0    -23.8997    10.3729   0.159239    21.5829   -15.7544   -10.3490     0.0000    0.00000
     807   26.8667      -    1    0    -23.9921    10.5572   0.159309    23.0359   -16.9037   -10.4360     0.0000    0.00000
     808   26.9000      -    1    0    -24.0423    10.6453   0.159317    23.2724   -17.4202   -10.2786     0.0000    0.00000
     809   26.9333      -    1    0    -24.0560    10.6580   0.159317    23.1847   -17.4478   -10.1102     0.0000    0.00006
     810   26.9667      -    1    0    -24.0507    10.6868   0.159276    23.0336   -17.2368    -9.9310     0.0000    0.00030
     811   27.0000      -    1    0    -24.0018    10.6897   0.159157    22.7777   -16.3519    -9.7091     0.0000    0.00000
     812   27.0333      -    1    0    -23.9786    10.7282   0.159094    22.6453   -16.0134    -9.6285     0.0000    0.00050
     813   27.0667      -    1    0    -23.9105    10.8435   0.158929    22.2756   -15.1534    -9.2261     0.0000    0.00000
     814   27.1000      -    1    0    -23.7912    10.9792   0.158744    21.0751   -13.8845    -8.4105     0.0000    0.00000
     815   27.1333      -    1    0    -23.6387    11.1261   0.158586    19.5394   -12.5369    -7.9568     0.0000    0.00000
     816   27.1667      -    1    0    -23.5895    11.2345   0.158520    18.9973   -12.1719    -7.6746     0.0000    0.00000
     817   27.2000      -    1    0    -23.4955    11.4416   0.158310    18.2708   -11.4161    -7.2140     0.0000    0.00000
     818   27.2333      -    1    0    -23.4267    11.5952   0.157997    17.2051   -10.6838    -6.5519     0.0000    0.00000
     819   27.2667      -    1    0    -23.3878    11.6368   0.157825    16.6549   -10.1615    -6.3125     0.0000    0.00000
     820   27.3000      -    1    0    -23.3207    11.6761   0.157454    15.6212    -9.1790    -5.8566     0.0000    0.00000
     821   27.3333      -    1    0    -23.2600    11.6752   0.157014    14.7299    -8.3663    -5.6323     0.0000    0.00000
     822   27.3667      -    1    0    -23.2047    11.6738   0.156531    14.2700    -7.8549    -5.5871     0.0000    0.00000
     823   27.4000      -    1    0    -23.1760    11.6890   0.156266    14.2184    -7.7064    -5.6055     0.0000    0.00014
     824   27.4333      -    1    0    -23.1049    11.7188   0.155748    13.4432    -7.3867    -5.6395     0.0000    0.00000
     825   27.4667      -    1    0    -23.0410    11.8311   0.155262    12.9654    -7.1629    -5.5988     0.0000    0.00097
     826   27.5000      -    1    0    -23.0060    11.8896   0.155004    12.4772    -6.7320    -5.2628     0.0000    0.00000
     827   27.5333      -    1    0    -22.8991    12.0085   0.154581    11.3974    -5.5205    -4.9437     0.0000    0.00000
     828   27.5667      -    1    0    -22.7839    12.2390   0.154248    10.2274    -4.5370    -4.6849     0.0000    0.00000
     829   27.6000      -    1    0    -22.6948    12.5116   0.153964     9.0539    -3.6764    -4.0939     0.0000    0.00000
     830   27.6333      -    1    0    -22.6508    12.6497   0.153865     8.8165    -3.2756    -3.9691     0.0000    0.00000
     831   27.6667      -    1    0    -22.5733    12.8719   0.153714     8.0297    -2.2845    -3.7339     0.0000    0.00000
     832   27.7000      -    1    0    -22.5267    13.0816   0.153547     7.3135    -1.4781    -3.3906     0.0000    0.00000
     833   27.7333      -    1    0    -22.5046    13.1376   0.153469     6.4641    -0.8858    -3.3017     0.0000    0.00000
     834   27.7667      -    1    0    -22.4921    13.2487   0.153310     5.8529    -0.0554    -3.1538     0.0000    0.00000
     835   27.8000      -    1    0    -22.5217    13.3329   0.153126     4.9653     0.6714    -2.8125     0.0000    0.00000
     836   27.8333      -    1    0    -22.5411    13.3474   0.153032     4.5447     1.0383    -2.7304     0.0000    0.00000
     837   27.8667      -    1    0    -22.5878    13.3548   0.152859     4.0905     1.6828    -2.5759     0.0000    0.00000
     838   27.9000      -    1    0    -22.6533    13.3502   0.152680     3.3653     2.0530    -2.2913     0.0000    0.00000
     839   27.9333      -    1    0    -22.7159    13.2398   0.152517     2.0023     2.7794    -2.0788     0.0000    0.00000
     840   27.9667      -    1    0    -22.7441    13.1598   0.152456     1.3289     3.2403    -1.9001     0.0000    0.00000
     841   28.0000      -    1    0    -22.8113    12.9503   0.152299    -0.0031     4.3941    -1.3542     0.0000    0.00000
     842   28.0333      -    1    0    -22.9010    12.6337   0.152188    -1.6469     6.0464    -0.8845     0.0000    0.00000
     843   28.0667      -    1    0    -22.9543    12.4601   0.152182    -2.2930     6.8587    -0.7495     0.0000    0.00000
     844   28.1000      -    1    0    -23.1120    12.0872   0.152140    -4.0778     8.3640    -0.5247     0.0000    0.00000
     845   28.1333      -    1    0    -23.3016    11.7458   0.152083    -5.3377     9.5936     0.0147     0.0000    0.00000
     846   28.1667      -    1    0    -23.4920    11.4454   0.152000    -6.8513    10.6625     0.3587     0.0000    0.00000
     847   28.2000      -    1    0    -23.5981    11.2461   0.151971    -8.1177    11.5650     0.3502     0.0000    0.00000
     848   28.2333      -    1    0    -23.7767    10.8493   0.151954    -9.6994    13.4824     0.2023     0.0000    0.00000
     849   28.2667      -    1    0    -23.9341    10.5472   0.151921   -11.5767    15.1829    -0.0112     0.0000    0.00000
     850   28.3000      -    1    0    -24.0045    10.4421   0.151871   -12.3347    15.8466     0.0479     0.0000    0.00000
     851   28.3333      -    1    0    -24.1326    10.2390   0.151839   -14.3925    17.3361    -0.3824     0.0000    0.00001
